Emp_ID,Department,Tenure_Months,Base_Salary,Voluntary_Turnover,Exit_Interview
2045,Manufacturing,26,145266,No,N/A - Active Employee
2046,Manufacturing,27,69082,No,N/A - Active Employee
2047,Engineering,40,97186,No,N/A - Active Employee
2048,Sales,4,99536,No,N/A - Active Employee
2049,Manufacturing,17,82048,No,N/A - Active Employee
2050,Engineering,51,130682,No,N/A - Active Employee
2051,Manufacturing,54,103839,No,N/A - Active Employee
2052,Manufacturing,55,124746,No,N/A - Active Employee
2053,Manufacturing,19,94831,No,N/A - Active Employee
2054,Manufacturing,9,140709,No,N/A - Active Employee
2055,Engineering,12,125657,No,N/A - Active Employee
2056,Sales,8,89986,No,N/A - Active Employee
2057,Manufacturing,57,146590,No,N/A - Active Employee
2058,Manufacturing,53,137855,No,N/A - Active Employee
2059,Engineering,48,113256,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2060,Sales,44,61480,No,N/A - Active Employee
2061,Engineering,21,113203,No,N/A - Active Employee
2062,Manufacturing,29,122175,No,N/A - Active Employee
2063,Engineering,50,92835,No,N/A - Active Employee
2064,Manufacturing,49,72950,No,N/A - Active Employee
2065,Sales,31,110816,No,N/A - Active Employee
2066,Manufacturing,50,132136,No,N/A - Active Employee
2067,Engineering,21,88739,No,N/A - Active Employee
2068,Manufacturing,25,101067,No,N/A - Active Employee
2069,Manufacturing,50,60098,No,N/A - Active Employee
2070,Sales,23,123347,No,N/A - Active Employee
2071,Engineering,45,137948,No,N/A - Active Employee
2072,Manufacturing,27,129871,No,N/A - Active Employee
2073,Sales,18,98649,No,N/A - Active Employee
2074,Sales,13,64059,No,N/A - Active Employee
2075,Manufacturing,36,104287,No,N/A - Active Employee
2076,Manufacturing,29,144638,Yes,"The hiring volume is intense, and trainer availability is limited."
2077,Manufacturing,22,67515,No,N/A - Active Employee
2078,Engineering,44,79253,No,N/A - Active Employee
2079,Manufacturing,1,135339,No,N/A - Active Employee
2080,Manufacturing,6,111138,No,N/A - Active Employee
2081,Sales,57,75330,No,N/A - Active Employee
2082,Sales,40,62183,No,N/A - Active Employee
2083,Engineering,33,96955,No,N/A - Active Employee
2084,Sales,1,113542,No,N/A - Active Employee
2085,Engineering,36,135623,No,N/A - Active Employee
2086,Engineering,26,139541,No,N/A - Active Employee
2087,Engineering,36,101200,No,N/A - Active Employee
2088,Manufacturing,3,98023,No,N/A - Active Employee
2089,Manufacturing,33,143803,No,N/A - Active Employee
2090,Manufacturing,35,129919,No,N/A - Active Employee
2091,Engineering,18,78838,No,N/A - Active Employee
2092,Manufacturing,4,121314,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2093,Manufacturing,58,124370,No,N/A - Active Employee
2094,Manufacturing,42,81051,Yes,"The floor is moving fast, and new hires need more support."
2095,Manufacturing,37,148019,No,N/A - Active Employee
2096,Manufacturing,46,86715,Yes,"The floor is moving fast, and new hires need more support."
2097,Engineering,40,109465,No,N/A - Active Employee
2098,Sales,8,104435,No,N/A - Active Employee
2099,Manufacturing,27,122296,No,N/A - Active Employee
2100,Manufacturing,53,141149,No,N/A - Active Employee
2101,Manufacturing,17,95390,Yes,I was not fully trained on the optical assembly workflow.
2102,Engineering,58,94607,No,N/A - Active Employee
2103,Engineering,4,127620,No,N/A - Active Employee
2104,Manufacturing,20,145704,No,N/A - Active Employee
2105,Engineering,21,141798,No,N/A - Active Employee
2106,Manufacturing,37,127748,No,N/A - Active Employee
2107,Manufacturing,11,123275,No,N/A - Active Employee
2108,Sales,14,129185,No,N/A - Active Employee
2109,Manufacturing,40,144233,No,N/A - Active Employee
2110,Manufacturing,17,60957,No,N/A - Active Employee
2111,Manufacturing,52,112978,No,N/A - Active Employee
2112,Engineering,52,63063,No,N/A - Active Employee
2113,Sales,18,111942,No,N/A - Active Employee
2114,Sales,34,95524,No,N/A - Active Employee
2115,Manufacturing,20,87416,No,N/A - Active Employee
2116,Manufacturing,21,140189,No,N/A - Active Employee
2117,Engineering,40,123866,No,N/A - Active Employee
2118,Manufacturing,18,111067,No,N/A - Active Employee
2119,Sales,9,139375,No,N/A - Active Employee
2120,Engineering,16,68811,No,N/A - Active Employee
2121,Manufacturing,55,118168,No,N/A - Active Employee
2122,Engineering,16,74061,No,N/A - Active Employee
2123,Manufacturing,22,80973,Yes,"The floor is moving fast, and new hires need more support."
2124,Manufacturing,38,76664,No,N/A - Active Employee
2125,Manufacturing,6,108969,No,N/A - Active Employee
2126,Manufacturing,16,116613,No,N/A - Active Employee
2127,Engineering,11,128034,No,N/A - Active Employee
2128,Engineering,55,99656,Yes,I was not fully trained on the optical assembly workflow.
2129,Sales,56,144542,No,N/A - Active Employee
2130,Sales,45,93621,No,N/A - Active Employee
2131,Manufacturing,15,74093,No,N/A - Active Employee
2132,Manufacturing,37,63286,No,N/A - Active Employee
2133,Engineering,40,71474,No,N/A - Active Employee
2134,Sales,52,100060,No,N/A - Active Employee
2135,Manufacturing,10,97164,No,N/A - Active Employee
2136,Manufacturing,44,136880,No,N/A - Active Employee
2137,Manufacturing,12,71305,No,N/A - Active Employee
2138,Manufacturing,34,83609,No,N/A - Active Employee
2139,Engineering,52,148238,No,N/A - Active Employee
2140,Manufacturing,4,62570,Yes,I was not fully trained on the optical assembly workflow.
2141,Engineering,9,98187,No,N/A - Active Employee
2142,Engineering,48,77841,No,N/A - Active Employee
2143,Engineering,2,108024,Yes,"The floor is moving fast, and new hires need more support."
2144,Manufacturing,41,147628,No,N/A - Active Employee
2145,Manufacturing,30,80437,No,N/A - Active Employee
2146,Engineering,21,93333,No,N/A - Active Employee
2147,Engineering,51,100421,Yes,"The floor is moving fast, and new hires need more support."
2148,Manufacturing,51,131864,No,N/A - Active Employee
2149,Sales,20,148622,No,N/A - Active Employee
2150,Manufacturing,1,68688,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2151,Sales,8,103981,No,N/A - Active Employee
2152,Manufacturing,7,127733,No,N/A - Active Employee
2153,Manufacturing,58,60794,No,N/A - Active Employee
2154,Manufacturing,36,132549,No,N/A - Active Employee
2155,Manufacturing,40,81827,Yes,"The hiring volume is intense, and trainer availability is limited."
2156,Manufacturing,14,106655,No,N/A - Active Employee
2157,Manufacturing,51,148060,No,N/A - Active Employee
2158,Manufacturing,43,117162,No,N/A - Active Employee
2159,Engineering,45,149016,No,N/A - Active Employee
2160,Manufacturing,28,114312,No,N/A - Active Employee
2161,Engineering,42,78944,No,N/A - Active Employee
2162,Engineering,33,122335,No,N/A - Active Employee
2163,Manufacturing,23,115373,No,N/A - Active Employee
2164,Manufacturing,36,87964,No,N/A - Active Employee
2165,Sales,20,66921,No,N/A - Active Employee
2166,Engineering,57,118338,Yes,"The hiring volume is intense, and trainer availability is limited."
2167,Manufacturing,43,111969,No,N/A - Active Employee
2168,Engineering,44,129626,No,N/A - Active Employee
2169,Manufacturing,43,71332,No,N/A - Active Employee
2170,Manufacturing,27,108487,Yes,"The hiring volume is intense, and trainer availability is limited."
2171,Engineering,57,133679,No,N/A - Active Employee
2172,Manufacturing,13,140212,No,N/A - Active Employee
2173,Engineering,34,144561,No,N/A - Active Employee
2174,Manufacturing,5,79076,Yes,I was not fully trained on the optical assembly workflow.
2175,Engineering,18,75568,No,N/A - Active Employee
2176,Manufacturing,34,111840,No,N/A - Active Employee
2177,Manufacturing,29,101644,No,N/A - Active Employee
2178,Manufacturing,56,81089,No,N/A - Active Employee
2179,Manufacturing,37,69183,No,N/A - Active Employee
2180,Engineering,25,72927,No,N/A - Active Employee
2181,Manufacturing,26,90522,Yes,I was not fully trained on the optical assembly workflow.
2182,Manufacturing,37,126554,No,N/A - Active Employee
2183,Manufacturing,47,65858,No,N/A - Active Employee
2184,Manufacturing,17,69467,Yes,I was not fully trained on the optical assembly workflow.
2185,Engineering,35,83809,No,N/A - Active Employee
2186,Manufacturing,34,138636,No,N/A - Active Employee
2187,Sales,1,149120,No,N/A - Active Employee
2188,Manufacturing,54,99615,No,N/A - Active Employee
2189,Engineering,34,64014,No,N/A - Active Employee
2190,Manufacturing,15,61074,No,N/A - Active Employee
2191,Manufacturing,38,137307,No,N/A - Active Employee
2192,Sales,40,100029,No,N/A - Active Employee
2193,Sales,55,66970,No,N/A - Active Employee
2194,Sales,3,135008,No,N/A - Active Employee
2195,Manufacturing,25,107609,No,N/A - Active Employee
2196,Manufacturing,11,91478,Yes,"The hiring volume is intense, and trainer availability is limited."
2197,Engineering,34,100690,No,N/A - Active Employee
2198,Manufacturing,30,80256,No,N/A - Active Employee
2199,Engineering,29,143839,Yes,I was not fully trained on the optical assembly workflow.
2200,Manufacturing,58,130898,No,N/A - Active Employee
2201,Manufacturing,32,77914,No,N/A - Active Employee
2202,Engineering,25,126141,No,N/A - Active Employee
2203,Engineering,4,76171,No,N/A - Active Employee
2204,Manufacturing,18,100795,No,N/A - Active Employee
2205,Manufacturing,53,127384,No,N/A - Active Employee
2206,Engineering,27,63273,No,N/A - Active Employee
2207,Manufacturing,54,125314,No,N/A - Active Employee
2208,Manufacturing,32,80335,No,N/A - Active Employee
2209,Manufacturing,33,122926,No,N/A - Active Employee
2210,Engineering,26,104925,No,N/A - Active Employee
2211,Engineering,33,62351,No,N/A - Active Employee
2212,Manufacturing,4,128569,Yes,"The floor is moving fast, and new hires need more support."
2213,Manufacturing,4,83396,Yes,"The hiring volume is intense, and trainer availability is limited."
2214,Manufacturing,29,145708,No,N/A - Active Employee
2215,Manufacturing,36,135590,Yes,I was not fully trained on the optical assembly workflow.
2216,Manufacturing,33,77355,No,N/A - Active Employee
2217,Manufacturing,26,114077,No,N/A - Active Employee
2218,Engineering,18,92582,No,N/A - Active Employee
2219,Manufacturing,42,114197,No,N/A - Active Employee
2220,Manufacturing,36,110130,No,N/A - Active Employee
2221,Manufacturing,3,86632,Yes,"The hiring volume is intense, and trainer availability is limited."
2222,Sales,27,118626,Yes,I was not fully trained on the optical assembly workflow.
2223,Engineering,42,83415,No,N/A - Active Employee
2224,Manufacturing,47,141661,Yes,"The hiring volume is intense, and trainer availability is limited."
2225,Sales,17,145189,No,N/A - Active Employee
2226,Manufacturing,55,74931,No,N/A - Active Employee
2227,Manufacturing,39,125497,No,N/A - Active Employee
2228,Sales,26,143643,No,N/A - Active Employee
2229,Manufacturing,38,71417,No,N/A - Active Employee
2230,Manufacturing,52,126566,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2231,Manufacturing,14,144393,No,N/A - Active Employee
2232,Manufacturing,9,80259,Yes,"The floor is moving fast, and new hires need more support."
2233,Engineering,26,112413,No,N/A - Active Employee
2234,Manufacturing,5,131806,No,N/A - Active Employee
2235,Manufacturing,50,90002,No,N/A - Active Employee
2236,Manufacturing,58,81403,No,N/A - Active Employee
2237,Manufacturing,36,95742,No,N/A - Active Employee
2238,Manufacturing,58,90184,No,N/A - Active Employee
2239,Manufacturing,5,125286,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2240,Sales,38,93383,No,N/A - Active Employee
2241,Manufacturing,27,93864,Yes,"The floor is moving fast, and new hires need more support."
2242,Manufacturing,17,145005,No,N/A - Active Employee
2243,Manufacturing,19,112087,No,N/A - Active Employee
2244,Manufacturing,33,143642,No,N/A - Active Employee
2245,Manufacturing,38,123944,No,N/A - Active Employee
2246,Engineering,10,139668,No,N/A - Active Employee
2247,Manufacturing,37,77583,No,N/A - Active Employee
2248,Sales,55,144436,No,N/A - Active Employee
2249,Sales,1,144981,No,N/A - Active Employee
2250,Manufacturing,52,63669,No,N/A - Active Employee
2251,Manufacturing,36,92055,No,N/A - Active Employee
2252,Manufacturing,21,97196,No,N/A - Active Employee
2253,Engineering,44,97743,No,N/A - Active Employee
2254,Manufacturing,37,130056,No,N/A - Active Employee
2255,Sales,46,122866,Yes,I was not fully trained on the optical assembly workflow.
2256,Engineering,5,79159,No,N/A - Active Employee
2257,Engineering,4,114790,No,N/A - Active Employee
2258,Manufacturing,38,147716,No,N/A - Active Employee
2259,Sales,18,99610,No,N/A - Active Employee
2260,Manufacturing,15,143539,No,N/A - Active Employee
2261,Manufacturing,25,118476,No,N/A - Active Employee
2262,Manufacturing,43,143246,No,N/A - Active Employee
2263,Sales,11,141254,No,N/A - Active Employee
2264,Manufacturing,58,61500,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2265,Engineering,25,132025,No,N/A - Active Employee
2266,Manufacturing,9,77018,No,N/A - Active Employee
2267,Sales,5,134183,No,N/A - Active Employee
2268,Manufacturing,51,132721,Yes,I was not fully trained on the optical assembly workflow.
2269,Manufacturing,7,83256,No,N/A - Active Employee
2270,Sales,25,65959,No,N/A - Active Employee
2271,Manufacturing,40,97746,No,N/A - Active Employee
2272,Manufacturing,31,87267,No,N/A - Active Employee
2273,Manufacturing,16,109843,No,N/A - Active Employee
2274,Manufacturing,7,67381,Yes,"The hiring volume is intense, and trainer availability is limited."
2275,Manufacturing,42,63977,No,N/A - Active Employee
2276,Manufacturing,29,99342,No,N/A - Active Employee
2277,Manufacturing,3,129281,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2278,Sales,11,88347,No,N/A - Active Employee
2279,Manufacturing,34,89111,No,N/A - Active Employee
2280,Manufacturing,10,74761,Yes,"The hiring volume is intense, and trainer availability is limited."
2281,Manufacturing,24,85433,No,N/A - Active Employee
2282,Manufacturing,8,86889,No,N/A - Active Employee
2283,Engineering,48,83336,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2284,Sales,38,90931,No,N/A - Active Employee
2285,Sales,47,85504,No,N/A - Active Employee
2286,Manufacturing,4,121273,No,N/A - Active Employee
2287,Manufacturing,23,90421,No,N/A - Active Employee
2288,Manufacturing,16,127928,No,N/A - Active Employee
2289,Manufacturing,37,114434,No,N/A - Active Employee
2290,Manufacturing,49,117643,No,N/A - Active Employee
2291,Engineering,14,112520,No,N/A - Active Employee
2292,Manufacturing,46,143057,No,N/A - Active Employee
2293,Manufacturing,35,83014,No,N/A - Active Employee
2294,Manufacturing,49,148414,No,N/A - Active Employee
2295,Manufacturing,5,78578,No,N/A - Active Employee
2296,Manufacturing,59,72440,No,N/A - Active Employee
2297,Manufacturing,26,134372,No,N/A - Active Employee
2298,Engineering,17,140636,No,N/A - Active Employee
2299,Manufacturing,11,68345,No,N/A - Active Employee
2300,Manufacturing,59,113980,No,N/A - Active Employee
2301,Manufacturing,53,106154,No,N/A - Active Employee
2302,Engineering,8,79810,No,N/A - Active Employee
2303,Manufacturing,27,106850,No,N/A - Active Employee
2304,Engineering,44,121720,No,N/A - Active Employee
2305,Sales,35,111672,No,N/A - Active Employee
2306,Manufacturing,12,106778,No,N/A - Active Employee
2307,Engineering,22,139708,No,N/A - Active Employee
2308,Manufacturing,22,80297,Yes,"The floor is moving fast, and new hires need more support."
2309,Sales,18,116152,No,N/A - Active Employee
2310,Manufacturing,57,88491,No,N/A - Active Employee
2311,Sales,12,147627,No,N/A - Active Employee
2312,Manufacturing,42,82639,No,N/A - Active Employee
2313,Manufacturing,54,138421,No,N/A - Active Employee
2314,Manufacturing,47,116891,No,N/A - Active Employee
2315,Engineering,48,79326,No,N/A - Active Employee
2316,Manufacturing,10,128282,No,N/A - Active Employee
2317,Manufacturing,8,81706,Yes,I was not fully trained on the optical assembly workflow.
2318,Engineering,47,83608,No,N/A - Active Employee
2319,Sales,45,91029,No,N/A - Active Employee
2320,Manufacturing,44,121356,No,N/A - Active Employee
2321,Manufacturing,25,95236,No,N/A - Active Employee
2322,Manufacturing,31,111222,No,N/A - Active Employee
2323,Engineering,1,109769,No,N/A - Active Employee
2324,Manufacturing,18,77696,No,N/A - Active Employee
2325,Sales,32,80926,No,N/A - Active Employee
2326,Manufacturing,8,87613,No,N/A - Active Employee
2327,Manufacturing,8,80011,Yes,I was not fully trained on the optical assembly workflow.
2328,Manufacturing,3,142686,No,N/A - Active Employee
2329,Manufacturing,13,94325,No,N/A - Active Employee
2330,Engineering,59,96438,No,N/A - Active Employee
2331,Manufacturing,42,120482,No,N/A - Active Employee
2332,Manufacturing,56,130927,No,N/A - Active Employee
2333,Sales,16,121931,No,N/A - Active Employee
2334,Sales,36,109605,No,N/A - Active Employee
2335,Sales,53,147850,Yes,"The floor is moving fast, and new hires need more support."
2336,Manufacturing,21,140985,No,N/A - Active Employee
2337,Manufacturing,39,78217,No,N/A - Active Employee
2338,Sales,41,74402,No,N/A - Active Employee
2339,Manufacturing,50,95357,No,N/A - Active Employee
2340,Manufacturing,58,135183,No,N/A - Active Employee
2341,Engineering,37,146820,No,N/A - Active Employee
2342,Manufacturing,35,123236,No,N/A - Active Employee
2343,Manufacturing,52,122100,No,N/A - Active Employee
2344,Sales,41,81032,No,N/A - Active Employee
2345,Engineering,22,113305,No,N/A - Active Employee
2346,Manufacturing,38,76588,No,N/A - Active Employee
2347,Manufacturing,33,108568,Yes,I was not fully trained on the optical assembly workflow.
2348,Manufacturing,14,77437,No,N/A - Active Employee
2349,Manufacturing,31,66795,No,N/A - Active Employee
2350,Engineering,37,147056,Yes,"The hiring volume is intense, and trainer availability is limited."
2351,Engineering,54,140403,No,N/A - Active Employee
2352,Manufacturing,35,121679,Yes,I was not fully trained on the optical assembly workflow.
2353,Manufacturing,10,116295,No,N/A - Active Employee
2354,Sales,59,81599,No,N/A - Active Employee
2355,Manufacturing,35,111450,No,N/A - Active Employee
2356,Manufacturing,17,127327,No,N/A - Active Employee
2357,Manufacturing,45,108555,No,N/A - Active Employee
2358,Engineering,23,85374,No,N/A - Active Employee
2359,Manufacturing,22,95272,No,N/A - Active Employee
2360,Engineering,50,135687,No,N/A - Active Employee
2361,Manufacturing,52,82919,No,N/A - Active Employee
2362,Engineering,31,146526,No,N/A - Active Employee
2363,Manufacturing,23,127978,No,N/A - Active Employee
2364,Manufacturing,51,140121,No,N/A - Active Employee
2365,Manufacturing,11,105861,No,N/A - Active Employee
2366,Manufacturing,45,80136,No,N/A - Active Employee
2367,Manufacturing,35,63054,No,N/A - Active Employee
2368,Manufacturing,51,108142,No,N/A - Active Employee
2369,Manufacturing,25,95918,No,N/A - Active Employee
2370,Manufacturing,50,70231,No,N/A - Active Employee
2371,Sales,1,143574,No,N/A - Active Employee
2372,Manufacturing,45,147323,No,N/A - Active Employee
2373,Engineering,5,93650,No,N/A - Active Employee
2374,Sales,38,120124,Yes,"The floor is moving fast, and new hires need more support."
2375,Manufacturing,12,97190,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2376,Engineering,57,104712,No,N/A - Active Employee
2377,Sales,46,116156,No,N/A - Active Employee
2378,Engineering,7,97478,No,N/A - Active Employee
2379,Manufacturing,53,132150,No,N/A - Active Employee
2380,Manufacturing,15,77041,No,N/A - Active Employee
2381,Manufacturing,33,120161,No,N/A - Active Employee
2382,Manufacturing,6,148481,No,N/A - Active Employee
2383,Sales,7,136504,No,N/A - Active Employee
2384,Sales,15,64114,No,N/A - Active Employee
2385,Manufacturing,32,70257,No,N/A - Active Employee
2386,Engineering,33,116586,No,N/A - Active Employee
2387,Manufacturing,51,143213,No,N/A - Active Employee
2388,Sales,10,135962,No,N/A - Active Employee
2389,Manufacturing,45,141352,No,N/A - Active Employee
2390,Sales,1,73475,No,N/A - Active Employee
2391,Engineering,18,106723,No,N/A - Active Employee
2392,Manufacturing,11,125329,No,N/A - Active Employee
2393,Manufacturing,8,116226,No,N/A - Active Employee
2394,Engineering,35,129932,No,N/A - Active Employee
2395,Manufacturing,54,79153,No,N/A - Active Employee
2396,Manufacturing,40,101134,No,N/A - Active Employee
2397,Sales,51,100315,No,N/A - Active Employee
2398,Manufacturing,35,144589,No,N/A - Active Employee
2399,Manufacturing,4,78243,No,N/A - Active Employee
2400,Manufacturing,21,89373,No,N/A - Active Employee
2401,Manufacturing,49,61977,No,N/A - Active Employee
2402,Sales,3,73657,No,N/A - Active Employee
2403,Manufacturing,6,148281,No,N/A - Active Employee
2404,Manufacturing,50,136291,No,N/A - Active Employee
2405,Manufacturing,4,83323,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2406,Sales,57,123186,No,N/A - Active Employee
2407,Manufacturing,45,113379,No,N/A - Active Employee
2408,Sales,40,141592,No,N/A - Active Employee
2409,Engineering,32,87022,No,N/A - Active Employee
2410,Engineering,6,149491,No,N/A - Active Employee
2411,Sales,25,93355,Yes,"The hiring volume is intense, and trainer availability is limited."
2412,Engineering,48,124517,No,N/A - Active Employee
2413,Sales,54,95798,No,N/A - Active Employee
2414,Manufacturing,27,120438,No,N/A - Active Employee
2415,Engineering,50,90154,No,N/A - Active Employee
2416,Manufacturing,46,135896,No,N/A - Active Employee
2417,Manufacturing,4,117365,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2418,Sales,37,85989,No,N/A - Active Employee
2419,Sales,37,146484,No,N/A - Active Employee
2420,Engineering,33,123825,No,N/A - Active Employee
2421,Manufacturing,46,98577,No,N/A - Active Employee
2422,Manufacturing,53,72229,No,N/A - Active Employee
2423,Manufacturing,33,147599,No,N/A - Active Employee
2424,Manufacturing,19,127949,Yes,I was not fully trained on the optical assembly workflow.
2425,Manufacturing,58,120101,No,N/A - Active Employee
2426,Manufacturing,57,134980,No,N/A - Active Employee
2427,Manufacturing,41,114642,No,N/A - Active Employee
2428,Engineering,38,80880,Yes,"The floor is moving fast, and new hires need more support."
2429,Manufacturing,7,81339,No,N/A - Active Employee
2430,Sales,24,67116,No,N/A - Active Employee
2431,Engineering,12,65662,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2432,Manufacturing,31,125580,No,N/A - Active Employee
2433,Manufacturing,49,136674,No,N/A - Active Employee
2434,Manufacturing,14,74752,No,N/A - Active Employee
2435,Sales,59,111658,No,N/A - Active Employee
2436,Manufacturing,8,71152,No,N/A - Active Employee
2437,Manufacturing,6,97297,No,N/A - Active Employee
2438,Sales,58,131166,No,N/A - Active Employee
2439,Sales,6,133077,No,N/A - Active Employee
2440,Manufacturing,44,145387,No,N/A - Active Employee
2441,Manufacturing,46,87952,No,N/A - Active Employee
2442,Manufacturing,20,145386,No,N/A - Active Employee
2443,Manufacturing,4,130525,Yes,"The hiring volume is intense, and trainer availability is limited."
2444,Manufacturing,19,90476,No,N/A - Active Employee
2445,Manufacturing,5,89516,Yes,"The floor is moving fast, and new hires need more support."
2446,Sales,40,69680,No,N/A - Active Employee
2447,Manufacturing,53,142879,No,N/A - Active Employee
2448,Engineering,59,78297,No,N/A - Active Employee
2449,Manufacturing,48,84117,No,N/A - Active Employee
2450,Engineering,46,97162,No,N/A - Active Employee
2451,Engineering,53,72379,No,N/A - Active Employee
2452,Sales,46,132537,No,N/A - Active Employee
2453,Sales,39,122828,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2454,Manufacturing,59,74096,No,N/A - Active Employee
2455,Manufacturing,20,74656,Yes,I was not fully trained on the optical assembly workflow.
2456,Manufacturing,25,61979,No,N/A - Active Employee
2457,Manufacturing,54,145442,Yes,"The floor is moving fast, and new hires need more support."
2458,Sales,19,99220,No,N/A - Active Employee
2459,Manufacturing,18,118999,Yes,"The floor is moving fast, and new hires need more support."
2460,Engineering,9,73497,No,N/A - Active Employee
2461,Manufacturing,17,80777,No,N/A - Active Employee
2462,Manufacturing,36,108734,No,N/A - Active Employee
2463,Manufacturing,53,78793,No,N/A - Active Employee
2464,Engineering,9,115163,No,N/A - Active Employee
2465,Engineering,41,143148,No,N/A - Active Employee
2466,Manufacturing,46,87458,No,N/A - Active Employee
2467,Manufacturing,53,114707,No,N/A - Active Employee
2468,Engineering,45,142410,No,N/A - Active Employee
2469,Manufacturing,10,140436,No,N/A - Active Employee
2470,Sales,29,60694,No,N/A - Active Employee
2471,Manufacturing,57,69920,No,N/A - Active Employee
2472,Manufacturing,54,148757,Yes,"The floor is moving fast, and new hires need more support."
2473,Manufacturing,37,143285,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2474,Manufacturing,57,88971,Yes,"The floor is moving fast, and new hires need more support."
2475,Manufacturing,40,106804,Yes,"The floor is moving fast, and new hires need more support."
2476,Manufacturing,4,111551,Yes,I was not fully trained on the optical assembly workflow.
2477,Sales,54,120157,No,N/A - Active Employee
2478,Manufacturing,10,127534,No,N/A - Active Employee
2479,Manufacturing,23,93558,No,N/A - Active Employee
2480,Manufacturing,15,140093,No,N/A - Active Employee
2481,Manufacturing,43,65322,No,N/A - Active Employee
2482,Manufacturing,2,62919,Yes,"The floor is moving fast, and new hires need more support."
2483,Manufacturing,38,146217,No,N/A - Active Employee
2484,Engineering,51,75945,No,N/A - Active Employee
2485,Manufacturing,47,149513,No,N/A - Active Employee
2486,Sales,19,85736,No,N/A - Active Employee
2487,Manufacturing,53,92809,No,N/A - Active Employee
2488,Sales,22,62518,No,N/A - Active Employee
2489,Manufacturing,41,144948,No,N/A - Active Employee
2490,Manufacturing,30,92336,No,N/A - Active Employee
2491,Engineering,4,75095,Yes,"The hiring volume is intense, and trainer availability is limited."
2492,Engineering,1,103500,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2493,Engineering,11,73921,No,N/A - Active Employee
2494,Manufacturing,56,131079,No,N/A - Active Employee
2495,Engineering,57,66580,No,N/A - Active Employee
2496,Sales,25,104929,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2497,Engineering,58,95214,No,N/A - Active Employee
2498,Manufacturing,3,63346,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2499,Engineering,58,64707,No,N/A - Active Employee
2500,Engineering,14,106679,No,N/A - Active Employee
2501,Sales,3,95519,No,N/A - Active Employee
2502,Manufacturing,45,71677,No,N/A - Active Employee
2503,Manufacturing,23,72455,No,N/A - Active Employee
2504,Engineering,18,132434,No,N/A - Active Employee
2505,Manufacturing,45,125747,No,N/A - Active Employee
2506,Engineering,20,114700,No,N/A - Active Employee
2507,Manufacturing,45,135002,Yes,I was not fully trained on the optical assembly workflow.
2508,Manufacturing,12,66237,No,N/A - Active Employee
2509,Engineering,6,121903,No,N/A - Active Employee
2510,Manufacturing,20,127727,No,N/A - Active Employee
2511,Manufacturing,36,78044,No,N/A - Active Employee
2512,Engineering,14,108273,No,N/A - Active Employee
2513,Engineering,9,129016,No,N/A - Active Employee
2514,Sales,45,114312,No,N/A - Active Employee
2515,Manufacturing,30,82455,No,N/A - Active Employee
2516,Manufacturing,26,119827,No,N/A - Active Employee
2517,Sales,15,128353,No,N/A - Active Employee
2518,Manufacturing,2,60873,Yes,"The floor is moving fast, and new hires need more support."
2519,Manufacturing,4,111065,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2520,Manufacturing,41,105415,No,N/A - Active Employee
2521,Manufacturing,5,93004,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2522,Sales,15,63981,No,N/A - Active Employee
2523,Engineering,54,67514,Yes,"The floor is moving fast, and new hires need more support."
2524,Engineering,21,127515,No,N/A - Active Employee
2525,Manufacturing,44,134475,No,N/A - Active Employee
2526,Manufacturing,21,97733,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2527,Manufacturing,55,144568,No,N/A - Active Employee
2528,Manufacturing,49,143489,No,N/A - Active Employee
2529,Manufacturing,28,119932,No,N/A - Active Employee
2530,Manufacturing,41,112283,No,N/A - Active Employee
2531,Manufacturing,25,146808,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2532,Manufacturing,56,114881,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
2533,Engineering,22,144070,No,N/A - Active Employee
2534,Manufacturing,50,148108,No,N/A - Active Employee
2535,Manufacturing,37,77514,No,N/A - Active Employee
2536,Engineering,38,119461,No,N/A - Active Employee
2537,Engineering,21,125809,No,N/A - Active Employee
2538,Engineering,50,133807,No,N/A - Active Employee
2539,Manufacturing,45,91437,No,N/A - Active Employee
2540,Engineering,49,137544,No,N/A - Active Employee
